City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
449,Hammerfest,NO,70.6634,23.6821,28.85,74,20,5.75,few clouds
450,Marrakesh,MA,31.6315,-8.0083,50.07,62,0,6.91,clear sky
451,Nicoya,CR,10.1483,-85.452,79.02,67,87,4.38,overcast clouds
452,Dawlatabad,AF,36.4141,64.9053,21.47,93,73,3.33,broken clouds
453,Urengoy,RU,65.9667,78.3667,-23.6,97,32,7.81,scattered clouds
454,Tirano,IT,46.2154,10.1679,32.4,89,94,5.26,overcast clouds
455,Bria,CF,6.5423,21.9863,72.07,25,83,4.9,broken clouds
456,Shar,KZ,49.5886,81.0453,5.09,96,100,3.13,overcast clouds
457,Benxi,CN,41.2886,123.765,5.32,42,0,9.31,clear sky
458,Tanete,ID,-3.9443,119.7848,78.64,85,100,3.29,overcast clouds
459,Sistranda,NO,63.7256,8.834,35.56,78,100,19.53,overcast clouds
460,Rio Tercero,AR,-32.173,-64.1141,88.81,37,18,7.14,few clouds
461,Novaya Igirma,RU,57.1334,103.9112,-29.45,98,99,4.54,overcast clouds
462,Tulum,MX,20.2167,-87.4667,74.86,94,23,7.47,light rain
463,Eureka,US,40.8021,-124.1637,50.61,78,79,11.99,broken clouds
464,Miramar,US,25.9873,-80.2323,77.02,67,0,10.36,clear sky
465,Namatanai,PG,-3.6667,152.4333,84.96,65,100,4.83,overcast clouds
466,Yarada,IN,17.65,83.2667,68.32,100,20,2.3,mist
467,Udachnyy,RU,66.4167,112.4,-42.56,57,89,5.86,overcast clouds
468,Villazon,BO,-22.0866,-65.5942,56.03,48,75,12.82,broken clouds
469,Lalibela,ET,12.0333,39.0333,55.78,49,1,4.59,clear sky
470,Kluang,MY,2.0251,103.3328,74.84,92,98,3.65,overcast clouds
471,Vilcun,CL,-38.65,-72.2333,57.94,54,25,4.74,scattered clouds
472,Itaperuna,BR,-21.205,-41.8878,70.97,97,39,4.85,scattered clouds
473,Birao,CF,10.2849,22.7882,69.3,22,21,6.04,few clouds
474,Mount Isa,AU,-20.7333,139.5,90.07,32,47,8.68,scattered clouds
475,Dubbo,AU,-32.25,148.6167,69.93,60,40,19.57,scattered clouds
476,Evensk,RU,61.95,159.2333,-24.03,75,34,10.85,scattered clouds
477,Porbandar,IN,21.6422,69.6093,64.4,55,67,11.07,broken clouds
478,Itaituba,BR,-4.2761,-55.9836,72.28,98,98,0.98,overcast clouds
479,Krasnoarmeysk,RU,51.0239,45.6969,10.71,96,36,5.7,scattered clouds
480,Ramhormoz,IR,31.28,49.6035,53.62,66,0,2.57,clear sky
481,Veraval,IN,20.9,70.3667,65.03,48,39,10.27,scattered clouds
482,Pahalgam,IN,34.0333,75.3333,24.89,91,100,5.01,light snow
483,Shibetsu,JP,43.659,145.132,29.21,96,100,11.83,snow
484,Fort-Shevchenko,KZ,44.5086,50.263,31.03,65,0,10.11,clear sky
485,Boa Vista,BR,2.8197,-60.6733,80.58,57,0,5.75,clear sky
486,Pangkalanbuun,ID,-2.6833,111.6167,76.14,92,94,2.39,overcast clouds
487,San Fernando,PH,15.0286,120.6898,74.93,74,78,6.85,broken clouds
488,Sampit,ID,-2.5333,112.95,76.21,93,100,2.28,light rain
489,Omaruru,NA,-21.4333,15.9333,68.86,78,100,6.33,light rain
490,Alexandria,EG,31.2156,29.9553,54.14,79,0,6.35,clear sky
491,Port Lincoln,AU,-34.7333,135.8667,62.11,67,100,13.24,overcast clouds
492,Atar,MR,20.5169,-13.0499,64.29,42,0,7.63,clear sky
493,Bokony,HU,47.7333,21.75,37.06,83,100,3.49,overcast clouds
494,Kargat,RU,55.1956,80.2811,0.81,99,92,6.11,overcast clouds
495,Lima,PE,-12.0432,-77.0282,70.05,73,0,11.5,clear sky
496,Barvinkove,UA,48.9097,37.0205,39.45,71,84,14.74,broken clouds
497,Alihe,CN,50.5667,123.7167,-36.17,97,49,3.29,scattered clouds
498,Kaitangata,NZ,-46.2817,169.8464,69.98,51,92,6.17,light rain
499,Uspenka,UA,48.3903,39.1619,33.57,86,53,10.51,broken clouds
500,Ponor,RS,43.1637,22.4508,42.1,71,98,11.36,overcast clouds
501,Matara,LK,5.9485,80.5353,68.54,81,3,10.33,clear sky
502,Sulangan,PH,11.1373,123.7228,78.85,86,90,14.72,overcast clouds
503,Conakry,GN,9.538,-13.6773,78.87,89,61,4.61,mist
504,Carutapera,BR,-1.195,-46.02,72.91,95,96,3.0,light rain
505,Takoradi,GH,4.8845,-1.7554,79.77,87,33,7.16,scattered clouds
506,Kavaratti,IN,10.5669,72.642,79.27,72,6,7.76,clear sky
507,Ishinomaki,JP,38.4167,141.3,33.8,69,78,7.67,broken clouds
508,Galesong,ID,-5.3166,119.3661,75.22,81,93,4.41,overcast clouds
509,Cuicatlan,MX,17.8,-96.9667,74.52,70,1,6.06,clear sky
510,Opuwo,NA,-18.0607,13.84,68.07,80,99,4.59,light rain
511,Noumea,NC,-22.2763,166.4572,85.98,99,56,16.15,broken clouds
512,Neuquen,AR,-38.9516,-68.0591,76.89,61,40,9.22,light rain
513,Orcopampa,PE,-15.2661,-72.3417,43.86,98,100,5.41,light rain
514,Kuytun,RU,54.3419,101.5036,-3.69,99,100,2.33,overcast clouds
515,Baker City,US,44.7749,-117.8344,33.51,71,75,17.27,broken clouds
516,Yeysk,RU,46.6989,38.2792,35.85,82,7,10.33,clear sky
517,Kuhdasht,IR,33.535,47.6061,38.75,51,0,4.76,clear sky
518,Strezhevoy,RU,60.7333,77.5889,-9.4,99,87,4.68,overcast clouds
519,Sumkino,RU,58.1108,68.3244,11.79,96,87,5.97,overcast clouds
520,San Antonio Palopo,GT,14.7,-91.1167,71.4,78,0,1.12,clear sky
521,Druzhba,UA,52.0428,33.9453,44.58,84,100,17.98,overcast clouds
522,Lavrentiya,RU,65.5833,-171.0,-22.41,92,30,6.82,scattered clouds
523,Zaqatala,AZ,41.6336,46.6433,36.07,87,75,4.61,broken clouds
524,Merauke,ID,-8.4667,140.3333,77.49,91,100,19.64,overcast clouds
525,Bemidji,US,47.4736,-94.8803,26.19,95,100,6.91,overcast clouds
526,Yining,CN,29.0361,114.5636,39.31,60,0,2.15,clear sky
527,Torres,BR,-29.3353,-49.7269,75.83,93,86,5.57,overcast clouds
528,Savelugu,GH,9.6244,-0.8253,79.47,17,15,6.82,few clouds
529,Mehamn,NO,71.0357,27.8492,22.95,80,98,9.22,overcast clouds
530,Poum,NC,-20.2333,164.0167,78.33,81,100,20.6,overcast clouds
531,Ghoti,IN,19.7168,73.6245,62.35,44,10,1.72,clear sky
532,Sisimiut,GL,66.9395,-53.6735,-8.0,88,10,9.98,clear sky
533,Temnikov,RU,54.6302,43.2148,27.9,78,100,14.27,overcast clouds
534,Ambilobe,MG,-13.2,49.05,74.14,92,100,7.29,moderate rain
535,Kitimat,CA,54.0524,-128.6534,37.78,28,100,4.85,light rain
536,Glushkovo,RU,51.3392,34.6328,43.95,79,100,18.25,overcast clouds
537,Knysna,ZA,-34.0363,23.0471,66.13,92,9,1.54,clear sky
538,Prado,BR,-17.3411,-39.2208,75.94,87,56,6.17,broken clouds
539,Altar,MX,30.7,-111.8167,59.41,26,2,8.16,clear sky
540,Maniitsoq,GL,65.4167,-52.9,-1.1,74,2,8.08,clear sky
541,Bay City,US,43.5945,-83.8889,42.42,95,100,4.61,mist
542,Dunedin,NZ,-45.8742,170.5036,70.81,67,75,4.0,broken clouds
543,Antofagasta,CL,-23.65,-70.4,69.08,79,38,7.02,scattered clouds
544,Pucallpa,PE,-8.3791,-74.5539,75.24,100,75,3.44,broken clouds
545,Westport,US,41.1415,-73.3579,41.9,90,100,13.8,moderate rain
546,Burnie,AU,-41.0667,145.9167,66.94,54,16,6.02,few clouds
547,Laramie,US,41.3114,-105.5911,27.95,72,40,5.75,scattered clouds
548,Guantanamo,CU,20.1444,-75.2092,78.37,75,1,2.21,clear sky
549,Wittmund,DE,53.5667,7.7833,35.04,90,15,6.91,few clouds
550,Tianpeng,CN,30.9866,103.9393,39.67,60,89,2.91,overcast clouds
551,Merrill,US,45.1805,-89.6835,29.17,88,100,4.61,overcast clouds
552,Cairo,EG,30.0626,31.2497,56.16,62,0,0.0,clear sky
553,Areni,AM,39.7191,45.1799,33.01,58,0,2.73,clear sky
554,Bubaque,GW,11.2833,-15.8333,78.49,72,18,6.89,few clouds
555,Gotsu,JP,35.0,132.2167,47.44,61,96,18.43,overcast clouds
556,Lompoc,US,34.6391,-120.4579,59.85,68,75,20.71,broken clouds
557,Zhongshu,CN,24.5167,103.7667,38.59,92,100,3.33,overcast clouds
558,Wonthaggi,AU,-38.6044,145.5913,65.82,53,21,3.71,few clouds
559,Ostrzeszow,PL,51.4264,17.9336,27.45,67,100,3.6,overcast clouds
560,Eyrarbakki,IS,63.863,-21.1481,33.85,85,100,17.25,overcast clouds
561,Panaba,MX,21.2833,-88.2667,78.75,74,75,12.66,broken clouds
562,Saint-Pierre,RE,-21.3393,55.4781,76.68,88,0,3.44,clear sky
563,Fonte Boa,BR,-2.4959,-66.2662,73.27,97,94,1.61,moderate rain
564,Marsa Matruh,EG,31.3525,27.2453,52.0,87,0,6.91,clear sky
565,Joacaba,BR,-27.1781,-51.5047,68.56,97,83,3.98,broken clouds
566,Pozoblanco,ES,38.3791,-4.8483,44.28,91,96,13.11,overcast clouds
567,Mocuba,MZ,-16.8392,36.9856,71.62,96,95,1.92,overcast clouds
568,Chiredzi,ZW,-21.05,31.6667,72.81,74,76,4.34,broken clouds
569,Nishihara,JP,26.1842,127.7558,61.88,66,75,14.97,broken clouds
570,Jhalida,IN,23.3667,85.9667,52.86,32,1,1.12,clear sky
571,Shimoda,JP,34.6667,138.95,49.1,61,17,17.0,few clouds
572,Camacha,PT,33.0833,-16.3333,58.42,63,75,13.8,broken clouds
573,Barranca,PE,-10.75,-77.7667,70.99,75,64,5.75,light rain
574,Plettenberg Bay,ZA,-34.0527,23.3716,65.5,93,8,2.06,clear sky
575,Fraserburgh,GB,57.6874,-2.0184,39.11,72,61,21.68,broken clouds
576,Wenling,CN,28.3669,121.36,46.27,65,63,6.22,broken clouds
577,Boguchany,RU,58.3814,97.4531,-31.47,94,100,6.55,overcast clouds
578,Fayaoue,NC,-20.65,166.5333,78.87,69,25,12.73,scattered clouds
579,Whitehorse,CA,60.7161,-135.0538,29.17,74,75,12.66,broken clouds
580,Saint-Francois,FR,46.4154,3.9054,31.44,86,0,2.3,clear sky
581,Empalme,MX,27.9667,-110.8167,73.92,28,20,16.11,few clouds
582,Oistins,BB,13.0667,-59.5333,78.89,69,20,20.71,few clouds
583,Tiznit,MA,29.5833,-9.5,54.93,40,0,3.62,clear sky
584,Rebrikha,RU,53.0733,82.3408,9.7,95,99,8.9,overcast clouds
585,Les Escoumins,CA,48.1111,-69.0236,25.95,95,95,2.62,overcast clouds
586,Adzope,CI,6.1069,-3.8619,73.53,93,85,1.83,overcast clouds
587,Pangoa,PE,-12.1167,-73.0,66.96,99,97,2.04,overcast clouds
588,Zerbst,DE,51.9667,12.0833,34.92,85,99,5.68,overcast clouds
589,Maltahohe,NA,-24.8333,16.9833,75.24,49,51,6.04,broken clouds
590,Ugoofaaru,MV,5.6667,73.0,79.66,66,0,16.06,clear sky
591,Mariental,NA,-24.6333,17.9667,78.58,48,83,9.13,light rain
592,Ust-Omchug,RU,61.15,149.6333,-38.65,99,63,4.9,broken clouds
593,Labuhan,ID,-6.8844,112.2051,78.1,85,100,7.25,light rain
594,Abu Dhabi,AE,24.4667,54.3667,64.96,71,0,0.0,clear sky
595,Kodinsk,RU,58.6881,99.1844,-37.53,96,100,4.97,overcast clouds
596,Luanda,AO,-8.8368,13.2343,77.0,94,75,11.5,broken clouds
597,Kirn,DE,49.7833,7.45,30.15,87,99,2.48,overcast clouds
598,Treuchtlingen,DE,48.95,10.9167,30.79,97,100,1.72,overcast clouds
599,Zhaotong,CN,27.3167,103.7167,25.5,80,74,4.7,broken clouds
600,Ballinasloe,IE,53.3275,-8.2194,30.6,92,82,3.29,broken clouds
601,Tiarei,PF,-17.5333,-149.3333,84.22,74,29,17.02,light rain
602,Nuuk,GL,64.1835,-51.7216,9.21,72,20,19.57,few clouds
603,Peniche,PT,39.3558,-9.3811,57.11,94,50,21.23,scattered clouds
604,General Roca,AR,-39.0333,-67.5833,79.63,71,54,18.45,light rain
605,Kholm,RU,59.2667,32.85,29.12,97,100,3.0,overcast clouds
606,Belen,TR,36.4891,36.2233,33.94,100,100,2.3,fog
607,Hokitika,NZ,-42.7167,170.9667,67.21,71,90,6.69,overcast clouds
608,Estevan,CA,49.1334,-102.9842,23.34,93,100,4.61,fog
609,Princeton,US,25.5384,-80.4089,75.99,79,0,8.05,clear sky
610,Teknaf,BD,20.8624,92.3058,58.57,55,1,6.78,clear sky
611,Kingsland,US,30.8,-81.6898,76.95,91,73,7.65,broken clouds
612,Patrocinio,BR,-18.9439,-46.9925,67.14,82,82,2.93,light rain
613,Taltal,CL,-25.4,-70.4833,69.39,74,14,6.96,few clouds
614,Iquique,CL,-20.2208,-70.1431,73.44,81,82,7.02,broken clouds
615,Kawalu,ID,-7.3817,108.2082,73.13,90,92,0.94,overcast clouds
616,Inuvik,CA,68.3499,-133.7218,-2.99,77,40,3.44,scattered clouds
617,Mpika,ZM,-11.8343,31.4529,60.98,98,100,3.29,overcast clouds
618,Havelock,US,34.8791,-76.9013,66.16,87,82,10.0,broken clouds
619,Arrecife,ES,28.963,-13.5477,62.58,72,20,20.71,few clouds
620,Le Port,RE,-20.9373,55.2919,77.0,91,100,6.33,overcast clouds
621,Teya,RU,60.3778,92.6267,-28.89,96,100,5.37,overcast clouds
622,Krasnoselkup,RU,65.7,82.4667,-28.97,89,20,8.12,few clouds
623,Javanrud,IR,34.7961,46.5172,31.66,70,0,5.01,clear sky
624,Yataity Del Norte,PY,-24.8333,-56.35,80.31,62,48,5.17,scattered clouds
625,Alzamay,RU,55.5562,98.6644,-2.43,98,100,3.0,light snow
626,Hayden,US,47.766,-116.7866,34.36,89,100,5.75,overcast clouds
627,Kupang,ID,-10.1667,123.5833,77.58,94,100,4.61,overcast clouds
628,Nelson Bay,AU,-32.7167,152.15,71.01,88,92,7.0,light rain
629,College,US,64.8569,-147.8028,-4.94,79,40,0.0,scattered clouds
630,Sorland,NO,67.667,12.6934,37.26,95,100,16.55,overcast clouds
631,Ciudad Bolivar,VE,8.1222,-63.5497,82.13,57,78,10.38,broken clouds
632,Belaya Gora,RU,68.5333,146.4167,-41.13,100,100,3.69,overcast clouds
633,Imbituba,BR,-28.24,-48.6703,72.77,91,85,4.05,overcast clouds
634,Qarqin,AF,37.4185,66.0436,26.74,74,85,4.79,overcast clouds
635,Deputatskiy,RU,69.3,139.9,-31.7,98,16,4.09,few clouds
636,Karmaskaly,RU,54.3709,56.1837,-9.17,96,7,3.36,clear sky
637,Qitaihe,CN,45.8,130.85,-5.94,99,100,3.51,overcast clouds
638,Kiunga,PG,-6.1219,141.2906,79.18,81,98,1.86,light rain
639,Beyneu,KZ,45.3167,55.2,21.15,65,0,7.9,clear sky
640,Tucumcari,US,35.1717,-103.725,48.04,21,0,3.44,clear sky
641,Oranjestad,AW,12.524,-70.027,80.55,79,20,16.11,few clouds
642,Gambissara,SN,13.2382,-14.3108,77.32,17,10,6.96,clear sky
643,Aden,YE,12.7794,45.0367,74.91,78,65,9.35,broken clouds
644,Ormara,PK,25.2088,64.6357,63.23,53,79,14.76,broken clouds
645,Whitecourt,CA,54.1502,-115.6855,33.04,55,75,6.91,broken clouds
646,Soldotna,US,60.4878,-151.0583,32.07,85,0,16.11,clear sky
647,Palana,RU,59.1167,159.9667,-13.65,98,92,6.53,overcast clouds
648,Kunashak,RU,55.7032,61.5498,16.32,73,14,6.29,few clouds
649,Artigas,UY,-30.4,-56.4667,82.63,51,33,12.12,scattered clouds
650,Salinopolis,BR,-0.6136,-47.3561,74.88,88,100,4.9,overcast clouds
651,Ismailia,EG,30.6043,32.2723,55.35,42,0,5.7,clear sky
652,Marawi,PH,7.9986,124.2928,72.14,88,95,1.32,overcast clouds
653,Bozeman,US,45.6796,-111.0386,31.42,69,100,4.61,overcast clouds
654,Grenada,ES,37.1882,-3.6067,43.68,75,100,0.0,overcast clouds
655,Carlyle,US,38.6103,-89.3726,41.22,78,100,13.0,overcast clouds
656,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,77.94,81,90,6.98,overcast clouds
657,Port Hedland,AU,-20.3167,118.5667,83.03,70,55,6.73,light rain
658,Dallas,US,32.7668,-96.7836,59.54,33,75,8.05,broken clouds
659,Athabasca,CA,54.7169,-113.2854,25.21,87,30,7.63,scattered clouds
660,Kincardine,GB,56.0667,-3.7167,38.84,87,7,5.23,clear sky
661,Karasjok,NO,69.4719,25.5112,14.2,95,100,6.31,overcast clouds
662,Lalsk,RU,60.7415,47.5862,26.82,93,100,10.69,overcast clouds
663,Kourou,GF,5.1552,-52.6478,75.25,89,44,5.35,scattered clouds
664,Skibbereen,IE,51.55,-9.2667,38.86,82,74,2.37,broken clouds
665,Aksarka,RU,66.5606,67.7975,-7.58,100,59,3.74,broken clouds
666,Manta,EC,-0.95,-80.7333,80.38,74,20,9.22,few clouds
667,Usinsk,RU,65.9939,57.5281,20.05,94,100,23.33,light snow
668,Bilma,NE,18.6853,12.9164,64.2,16,23,8.05,few clouds
669,Coihueco,CL,-36.6167,-71.8333,64.49,50,8,5.86,clear sky
670,Meybod,IR,32.2501,54.0166,35.62,70,0,3.27,clear sky
671,Henties Bay,NA,-22.116,14.2845,64.89,91,80,7.38,broken clouds
672,Virginia Beach,US,36.8529,-75.978,69.82,63,0,10.36,clear sky
673,Lethem,GY,3.3803,-59.7968,77.4,67,28,9.62,scattered clouds
674,Kerman,IR,30.2832,57.0788,31.86,93,40,4.61,scattered clouds
675,Rio Grande,BR,-32.035,-52.0986,77.11,82,56,15.26,broken clouds
676,Yarim,YE,14.298,44.3779,44.92,57,4,2.95,clear sky
